Data;Número;Histórico;Débito;Tipo;Histórico separado
10/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1453513 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;400.64;1;1453513
17/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454032 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1004.9;1;1454032
23/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1106.32;1;1454562
30/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1106.32;1;1454562
06/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;852.34;1;1454562
06/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;253.98;1;1454562
18/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455426 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;257.76;1;1455426
18/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455426 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;325.37;1;1455426
25/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455758 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;57.66;1;1455758
25/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455758 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;214.2;1;1455758
11/03/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1456376 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;113.28;1;1456376
11/03/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1456376 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;386.72;1;1456376
08/04/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1457283 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;2835.0;1;1457283
15/04/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1457479 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;568.56;1;1457479
15/04/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1457479 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;600.28;1;1457479
26/12/2018;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3540 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;310.4;1;3540
17/01/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3584 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;345.6;1;3584
07/02/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3605 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;509.6;1;3605
07/03/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3647 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;587.6;1;3647
29/03/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3669 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;345.6;1;3669
24/04/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3704 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;460.8;1;3704
17/05/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3716 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;425.6;1;3716
04/06/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3746 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;425.6;1;3746
25/06/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3765 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;593.6;1;3765
16/07/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3789 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;168.0;1;3789
06/08/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3812 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;593.6;1;3812
04/09/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3856 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;593.6;1;3856
11/10/2019;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3899 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;436.4;1;3899
10/06/2019;971;PAGAMENTO À VISTA CONF NF Nº 4739  FOR. FRANCISCO PEDROSA BEZERRA ;2960.0;2;4739
01/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  767352 FOR. FRANCISCO DE SOUSA PIRES ;730.5;1;767352
03/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  768145 FOR. FRANCISCO DE SOUSA PIRES ;2812.98;1;768145
03/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  768145 FOR. FRANCISCO DE SOUSA PIRES ;1646.98;1;768145
08/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  769036 FOR. FRANCISCO DE SOUSA PIRES ;2159.7;1;769036
09/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  769135 FOR. FRANCISCO DE SOUSA PIRES ;3366.54;1;769135
09/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  769135 FOR. FRANCISCO DE SOUSA PIRES ;222.88;1;769135
10/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  769345 FOR. FRANCISCO DE SOUSA PIRES ;1364.39;1;769345
10/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  769345 FOR. FRANCISCO DE SOUSA PIRES ;466.65;1;769345
17/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  771279 FOR. FRANCISCO DE SOUSA PIRES ;1016.68;1;771279
17/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  771279 FOR. FRANCISCO DE SOUSA PIRES ;557.8;1;771279
22/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  772217 FOR. FRANCISCO DE SOUSA PIRES ;445.23;1;772217
23/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  772268 FOR. FRANCISCO DE SOUSA PIRES ;6700.54;1;772268
25/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  773506 FOR. FRANCISCO DE SOUSA PIRES ;2039.7;1;773506
25/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  773506 FOR. FRANCISCO DE SOUSA PIRES ;3439.8;1;773506
29/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  774256 FOR. FRANCISCO DE SOUSA PIRES ;559.0;1;774256
30/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  774731 FOR. FRANCISCO DE SOUSA PIRES ;418.84;1;774731
30/10/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  774731 FOR. FRANCISCO DE SOUSA PIRES ;304.7;1;774731
06/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  776210 FOR. FRANCISCO DE SOUSA PIRES ;1136.04;1;776210
06/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  776210 FOR. FRANCISCO DE SOUSA PIRES ;290.73;1;776210
08/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  776687 FOR. FRANCISCO DE SOUSA PIRES ;1132.58;1;776687
08/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  776687 FOR. FRANCISCO DE SOUSA PIRES ;305.82;1;776687
08/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  776686 FOR. FRANCISCO DE SOUSA PIRES ;972.3;1;776686
13/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  777625 FOR. FRANCISCO DE SOUSA PIRES ;2533.51;1;777625
16/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  778783 FOR. FRANCISCO DE SOUSA PIRES ;318.4;1;778783
19/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  778851 FOR. FRANCISCO DE SOUSA PIRES ;56.76;1;778851
19/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  778851 FOR. FRANCISCO DE SOUSA PIRES ;909.3;1;778851
20/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  779149 FOR. FRANCISCO DE SOUSA PIRES ;1527.2;1;779149
20/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  779149 FOR. FRANCISCO DE SOUSA PIRES ;231.98;1;779149
23/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780464 FOR. FRANCISCO DE SOUSA PIRES ;2890.0;1;780464
26/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  782292 FOR. FRANCISCO DE SOUSA PIRES ;1721.64;1;782292
26/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780639 FOR. FRANCISCO DE SOUSA PIRES ;167.52;1;780639
26/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780639 FOR. FRANCISCO DE SOUSA PIRES ;1890.17;1;780639
27/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780814 FOR. FRANCISCO DE SOUSA PIRES ;1393.3;1;780814
27/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780814 FOR. FRANCISCO DE SOUSA PIRES ;1865.4;1;780814
30/11/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780464 FOR. FRANCISCO DE SOUSA PIRES ;2890.0;1;780464
03/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  782292 FOR. FRANCISCO DE SOUSA PIRES ;1577.86;1;782292
03/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  782292 FOR. FRANCISCO DE SOUSA PIRES ;143.77;1;782292
05/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  782964 FOR. FRANCISCO DE SOUSA PIRES ;1066.62;1;782964
05/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  782964 FOR. FRANCISCO DE SOUSA PIRES ;893.1;1;782964
06/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  783719 FOR. FRANCISCO DE SOUSA PIRES ;2833.86;1;783719
06/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  783719 FOR. FRANCISCO DE SOUSA PIRES ;487.89;1;783719
07/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  780464 FOR. FRANCISCO DE SOUSA PIRES ;2890.0;1;780464
10/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  782292 FOR. FRANCISCO DE SOUSA PIRES ;1721.63;1;782292
11/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  784312 FOR. FRANCISCO DE SOUSA PIRES ;2427.9;1;784312
11/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  784312 FOR. FRANCISCO DE SOUSA PIRES ;381.9;1;784312
11/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  784487 FOR. FRANCISCO DE SOUSA PIRES ;802.71;1;784487
11/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  784487 FOR. FRANCISCO DE SOUSA PIRES ;1453.56;1;784487
18/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  785837 FOR. FRANCISCO DE SOUSA PIRES ;718.98;1;785837
18/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  785837 FOR. FRANCISCO DE SOUSA PIRES ;836.36;1;785837
18/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  785814 FOR. FRANCISCO DE SOUSA PIRES ;2478.72;1;785814
19/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  786422 FOR. FRANCISCO DE SOUSA PIRES ;1786.8;1;786422
26/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  787593 FOR. FRANCISCO DE SOUSA PIRES ;6828.48;1;787593
26/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  787593 FOR. FRANCISCO DE SOUSA PIRES ;1854.9;1;787593
26/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  788174 FOR. FRANCISCO DE SOUSA PIRES ;7740.0;1;788174
26/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  787578 FOR. FRANCISCO DE SOUSA PIRES ;4019.5;1;787578
26/12/2018;972;PAGAMENTO DE DUPLICATA REF. NF Nº  787792 FOR. FRANCISCO DE SOUSA PIRES ;934.15;1;787792
02/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  789981 FOR. FRANCISCO DE SOUSA PIRES ;2584.66;1;789981
02/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  789981 FOR. FRANCISCO DE SOUSA PIRES ;354.56;1;789981
02/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  789980 FOR. FRANCISCO DE SOUSA PIRES ;429.6;1;789980
02/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  787792 FOR. FRANCISCO DE SOUSA PIRES ;888.29;1;787792
02/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  787792 FOR. FRANCISCO DE SOUSA PIRES ;45.85;1;787792
08/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  791644 FOR. FRANCISCO DE SOUSA PIRES ;2087.3;1;791644
08/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  791643 FOR. FRANCISCO DE SOUSA PIRES ;1098.38;1;791643
08/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  791643 FOR. FRANCISCO DE SOUSA PIRES ;915.78;1;791643
14/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  792995 FOR. FRANCISCO DE SOUSA PIRES ;875.82;1;792995
15/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  793103 FOR. FRANCISCO DE SOUSA PIRES ;1437.2;1;793103
15/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  793103 FOR. FRANCISCO DE SOUSA PIRES ;4361.28;1;793103
17/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  794194 FOR. FRANCISCO DE SOUSA PIRES ;1863.26;1;794194
18/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  794467 FOR. FRANCISCO DE SOUSA PIRES ;368.6;1;794467
23/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  794981 FOR. FRANCISCO DE SOUSA PIRES ;915.37;1;794981
23/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  794981 FOR. FRANCISCO DE SOUSA PIRES ;131.88;1;794981
25/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  795825 FOR. FRANCISCO DE SOUSA PIRES ;1683.45;1;795825
25/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  795824 FOR. FRANCISCO DE SOUSA PIRES ;463.31;1;795824
30/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  796421 FOR. FRANCISCO DE SOUSA PIRES ;1979.7;1;796421
30/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  796420 FOR. FRANCISCO DE SOUSA PIRES ;2235.26;1;796420
30/01/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  796420 FOR. FRANCISCO DE SOUSA PIRES ;3162.6;1;796420
01/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  795825 FOR. FRANCISCO DE SOUSA PIRES ;409.42;1;795825
01/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  795825 FOR. FRANCISCO DE SOUSA PIRES ;1274.02;1;795825
05/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  797939 FOR. FRANCISCO DE SOUSA PIRES ;600.54;1;797939
05/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  797939 FOR. FRANCISCO DE SOUSA PIRES ;1816.3;1;797939
12/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  799597 FOR. FRANCISCO DE SOUSA PIRES ;1803.26;1;799597
14/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  800120 FOR. FRANCISCO DE SOUSA PIRES ;1207.5;1;800120
14/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  800120 FOR. FRANCISCO DE SOUSA PIRES ;795.0;1;800120
15/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  800673 FOR. FRANCISCO DE SOUSA PIRES ;1778.0;1;800673
19/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  800911 FOR. FRANCISCO DE SOUSA PIRES ;1146.93;1;800911
19/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  799597 FOR. FRANCISCO DE SOUSA PIRES ;384.61;1;799597
19/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  799597 FOR. FRANCISCO DE SOUSA PIRES ;1418.65;1;799597
21/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  801926 FOR. FRANCISCO DE SOUSA PIRES ;2998.0;1;801926
25/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  802351 FOR. FRANCISCO DE SOUSA PIRES ;3999.5;1;802351
26/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  802435 FOR. FRANCISCO DE SOUSA PIRES ;3248.88;1;802435
26/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  802435 FOR. FRANCISCO DE SOUSA PIRES ;186.0;1;802435
26/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  802758 FOR. FRANCISCO DE SOUSA PIRES ;779.7;1;802758
28/02/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  803711 FOR. FRANCISCO DE SOUSA PIRES ;840.0;1;803711
01/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  803905 FOR. FRANCISCO DE SOUSA PIRES ;3787.8;1;803905
06/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  804874 FOR. FRANCISCO DE SOUSA PIRES ;306.3;1;804874
06/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  804873 FOR. FRANCISCO DE SOUSA PIRES ;571.04;1;804873
08/03/2019;972;DEVOLUÇÃO DE COMPRAS CONF. NF.  4687 FOR. FRANCISCO DE SOUSA PIRES ;109.68;0;4687
08/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  803904 FOR. FRANCISCO DE SOUSA PIRES ;302.4;1;803904
12/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  806340 FOR. FRANCISCO DE SOUSA PIRES ;1382.14;1;806340
12/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  806340 FOR. FRANCISCO DE SOUSA PIRES ;729.8;1;806340
12/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  806339 FOR. FRANCISCO DE SOUSA PIRES ;1080.61;1;806339
13/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  806399 FOR. FRANCISCO DE SOUSA PIRES ;351.16;1;806399
13/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  806399 FOR. FRANCISCO DE SOUSA PIRES ;463.1;1;806399
13/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  806397 FOR. FRANCISCO DE SOUSA PIRES ;1921.38;1;806397
14/03/2019;972;DEVOLUÇÃO DE COMPRAS CONF. NF.  4689 FOR. FRANCISCO DE SOUSA PIRES ;141.36;0;4689
19/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  807712 FOR. FRANCISCO DE SOUSA PIRES ;3999.5;1;807712
21/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  808801 FOR. FRANCISCO DE SOUSA PIRES ;969.3;1;808801
21/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  808801 FOR. FRANCISCO DE SOUSA PIRES ;623.35;1;808801
22/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  810983 FOR. FRANCISCO DE SOUSA PIRES ;2599.68;1;810983
25/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809203 FOR. FRANCISCO DE SOUSA PIRES ;2035.49;1;809203
26/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809549 FOR. FRANCISCO DE SOUSA PIRES ;517.42;1;809549
26/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809550 FOR. FRANCISCO DE SOUSA PIRES ;252.95;1;809550
26/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809550 FOR. FRANCISCO DE SOUSA PIRES ;2352.98;1;809550
27/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809683 FOR. FRANCISCO DE SOUSA PIRES ;484.9;1;809683
27/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809683 FOR. FRANCISCO DE SOUSA PIRES ;995.88;1;809683
29/03/2019;972;DEVOLUÇÃO DE COMPRAS CONF. NF.  4702 FOR. FRANCISCO DE SOUSA PIRES ;395.94;0;4702
29/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  810983 FOR. FRANCISCO DE SOUSA PIRES ;2599.66;1;810983
29/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  810777 FOR. FRANCISCO DE SOUSA PIRES ;1649.9;1;810777
29/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  810776 FOR. FRANCISCO DE SOUSA PIRES ;303.62;1;810776
29/03/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  810984 FOR. FRANCISCO DE SOUSA PIRES ;1118.79;1;810984
01/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809203 FOR. FRANCISCO DE SOUSA PIRES ;1110.68;1;809203
01/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  809203 FOR. FRANCISCO DE SOUSA PIRES ;924.8;1;809203
03/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  811420 FOR. FRANCISCO DE SOUSA PIRES ;2698.0;1;811420
04/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  811781 FOR. FRANCISCO DE SOUSA PIRES ;2700.67;1;811781
04/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  811781 FOR. FRANCISCO DE SOUSA PIRES ;2594.68;1;811781
05/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  810983 FOR. FRANCISCO DE SOUSA PIRES ;2599.66;1;810983
08/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  812391 FOR. FRANCISCO DE SOUSA PIRES ;1678.8;1;812391
09/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  812821 FOR. FRANCISCO DE SOUSA PIRES ;1906.73;1;812821
10/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  813250 FOR. FRANCISCO DE SOUSA PIRES ;1273.09;1;813250
15/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  814099 FOR. FRANCISCO DE SOUSA PIRES ;488.16;1;814099
15/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  814098 FOR. FRANCISCO DE SOUSA PIRES ;1139.04;1;814098
15/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  814345 FOR. FRANCISCO DE SOUSA PIRES ;3903.5;1;814345
16/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  814707 FOR. FRANCISCO DE SOUSA PIRES ;2687.01;1;814707
16/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  814707 FOR. FRANCISCO DE SOUSA PIRES ;261.43;1;814707
17/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  813250 FOR. FRANCISCO DE SOUSA PIRES ;1131.73;1;813250
22/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  815620 FOR. FRANCISCO DE SOUSA PIRES ;341.64;1;815620
23/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  816182 FOR. FRANCISCO DE SOUSA PIRES ;1692.13;1;816182
23/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  816182 FOR. FRANCISCO DE SOUSA PIRES ;275.4;1;816182
23/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  816463 FOR. FRANCISCO DE SOUSA PIRES ;114.48;1;816463
23/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  816463 FOR. FRANCISCO DE SOUSA PIRES ;227.94;1;816463
29/04/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  818130 FOR. FRANCISCO DE SOUSA PIRES ;7743.46;1;818130
02/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  818893 FOR. FRANCISCO DE SOUSA PIRES ;678.24;1;818893
02/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  818893 FOR. FRANCISCO DE SOUSA PIRES ;413.1;1;818893
06/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  818130 FOR. FRANCISCO DE SOUSA PIRES ;3419.62;1;818130
06/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  818130 FOR. FRANCISCO DE SOUSA PIRES ;4323.8;1;818130
07/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  820333 FOR. FRANCISCO DE SOUSA PIRES ;352.56;1;820333
07/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  820409 FOR. FRANCISCO DE SOUSA PIRES ;1019.48;1;820409
07/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  820409 FOR. FRANCISCO DE SOUSA PIRES ;152.88;1;820409
13/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  818130 FOR. FRANCISCO DE SOUSA PIRES ;7743.46;1;818130
13/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  821760 FOR. FRANCISCO DE SOUSA PIRES ;246.8;1;821760
14/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  822161 FOR. FRANCISCO DE SOUSA PIRES ;2214.24;1;822161
14/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  822161 FOR. FRANCISCO DE SOUSA PIRES ;326.95;1;822161
14/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  823233 FOR. FRANCISCO DE SOUSA PIRES ;913.52;1;823233
14/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  823233 FOR. FRANCISCO DE SOUSA PIRES ;1386.09;1;823233
15/05/2019;972;DEVOLUÇÃO DE COMPRAS CONF. NF.  4735 FOR. FRANCISCO DE SOUSA PIRES ;31.68;0;4735
21/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  823233 FOR. FRANCISCO DE SOUSA PIRES ;2299.59;1;823233
21/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  823390 FOR. FRANCISCO DE SOUSA PIRES ;568.59;1;823390
28/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  825248 FOR. FRANCISCO DE SOUSA PIRES ;1189.18;1;825248
28/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  825248 FOR. FRANCISCO DE SOUSA PIRES ;2660.04;1;825248
28/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  825261 FOR. FRANCISCO DE SOUSA PIRES ;535.1;1;825261
28/05/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  823233 FOR. FRANCISCO DE SOUSA PIRES ;2299.59;1;823233
03/06/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  826367 FOR. FRANCISCO DE SOUSA PIRES ;3052.65;1;826367
03/06/2019;972;PAGAMENTO DE DUPLICATA REF. NF Nº  826368 FOR. FRANCISCO DE SOUSA PIRES ;1131.6;1;826368
